x_gyroscope,y_gyroscope,z_gyroscope,x_accelerometer,y_accelerometer,z_accelerometer,user
0.06452164481981144,0.06969934582193643,-0.08224713366185303,-0.18947499950676394,-0.319773697931111,-0.01725877016565691,0hz8270
0.06745925485763866,0.0937905237048749,-0.09299118925646097,-0.1767823908139711,-0.294281435465084,-0.0918631922227241,0hz8270
0.029507122308925087,0.11576493923690138,-0.09016502948712474,-0.16516832503600626,-0.2749015475067946,-0.14119518066324666,0hz8270
0.020046668614715858,0.12869006205882896,-0.08781487685079369,-0.16650992719835328,-0.2715735759054856,-0.0979523388139778,0hz8270
0.010928506973620918,0.15141621199578517,-0.07743001710572821,-0.18276698869502886,-0.2697653780021077,-0.08602157191566773,0hz8270
-0.04053990181593031,0.052899883710702464,-0.10800137000774152,-0.12271056248643603,-0.29455876643185974,-0.10201176987481353,0hz8270
-0.055880837762305985,0.09246384588308587,-0.09735074499358974,-0.15830247867575975,-0.2797492928060347,-0.07692498097141687,0hz8270
-0.009560779595209151,0.14196182682101782,-0.07389505772059181,-0.1980375780135081,-0.278395917688169,-0.08321214859002835,0hz8270
0.05708424741463453,0.11343884484079529,-0.08275652862321468,-0.18545019301972288,-0.31149814188252256,-0.10702417712980894,0hz8270
0.1000673965785765,0.11076163603686112,-0.08577969502616824,-0.21516273502699648,-0.3540518054245937,0.019820667207099074,0hz8270
0.09879131877441509,0.12845713389164462,-0.091458992299079,-0.09414232820587018,-0.30601808197903374,-0.084350769497336,0hz8270
0.17075458953410078,0.11759052852691464,-0.07005356671240898,-0.20750771092419293,-0.3762493760053247,0.05121937635752699,0hz8270
0.07854258884613385,0.10403447933203334,-0.060114554376943755,-0.16380041694890735,-0.4201896943812746,-0.0009715406654743353,0hz8270
-0.061143452789021085,0.10648148457546178,-0.074551285341466,-0.10355984926705118,-0.30992290199123634,-0.14030408604013633,0hz8270
-0.004935138506280641,0.06473362163099168,-0.10039632366806436,-0.18238555278612628,-0.32557546175605967,-0.029709342260781257,0hz8270
0.05123452383707994,0.08494084698973885,-0.08819703836127749,-0.15652682875500637,-0.2902656830661711,-0.15295267916261857,0hz8270
0.09424661497183792,0.1023864521451882,-0.09157649531931705,-0.277455164839501,-0.28988851295135615,0.15992054406277273,0hz8270
0.01778067517671262,0.13939041500849073,-0.09121347185961771,-0.19853739058379424,-0.19326640412668478,-0.1157866075903935,0hz8270
0.054799961648756224,0.09373176473442871,-0.08294288251049176,-0.17287596098831362,-0.24554883798324917,-0.1810469124190125,0hz8270
0.053981567911222376,0.10775706317010864,-0.09246952749628325,-0.1262750152903188,-0.3231571357257751,-0.05681347038038598,0hz8270
0.1297426266335728,0.10096621235820925,-0.06687858714516043,-0.2370098055334513,-0.23483276942703418,-0.1318758160632182,0hz8270
-0.12090517705141038,-0.057187900546098624,-0.12463026092910678,-0.2552266584241436,-0.24560430417660434,-0.1391902177612485,0hz8270
-0.22954068121318116,0.19835337110186535,-0.07258573835222495,-0.24901846018269466,-0.2582284097842365,-0.11906633085600771,0hz8270
0.19402869508703446,0.006276465634047573,-0.12849748454533233,-0.26059306707353164,-0.2611570247933884,-0.06061299884281457,0hz8270
0.0330165555277236,0.1049227525169325,-0.034912969598768294,-0.2458091373629626,-0.3331743302457152,-0.025489019115217282,0hz8270
0.07725034864268558,0.08351042848347001,-0.06103857636144526,-0.12711680488237964,-0.26050252371179766,-0.3872981887264154,0hz8270
0.056112937333460136,0.10646040742945746,-0.05223899284232296,-0.24350736894717115,-0.2894115036885018,0.2336462478109395,0hz8270
0.10416988961926973,0.08273417261843284,-0.07043365301256675,-0.09661508513254899,-0.36345887181762715,-0.13661594440559655,0hz8270
0.10775293066427785,0.1352932748636167,-0.07072030873226837,-0.15798680757873693,-0.34525486715846687,0.022357811620121404,0hz8270
0.010086871956492383,0.2545769665144297,0.0006860184179988543,-0.18317473052868333,-0.31237450773753395,0.1749082605709194,0hz8270
0.20187591581056308,0.13660838595893995,-0.06174257993560306,-0.14188758163057275,-0.3124299739308891,-0.09401667089524068,0hz8270
0.23545323768408707,0.29527919738639274,-0.029169248574180698,0.03073189659140979,-0.39534083975816736,-0.1949702659051108,0hz8270
0.0733302777210752,0.24013881305543097,-0.02636005941373286,-0.20978317341523245,-0.3311109878529036,0.1272718271771484,0hz8270
0.09686548746093793,0.06650764902480412,-0.0994080162792411,-0.20283840928073027,-0.34738476898330467,-0.028508839782424356,0hz8270
0.12133003515979597,0.218243102671045,-0.10344337804765971,-0.175190882366481,-0.3280936269343835,-0.11988316759385886,0hz8270
0.004764430994432453,0.042801977283052,-0.07609514959245874,-0.1943547485482418,-0.34950357756947137,-0.006813160972530707,0hz8270
0.027323381701401167,-0.0455155313119254,-0.13473049404901163,-0.23437921305826107,-0.3699816961561928,-0.07091009226542244,0hz8270
0.08194646530989987,0.04096934514181291,-0.08599044416372235,-0.2183852108091045,-0.3948971102113261,-0.04652875327198802,0hz8270
-0.012513487068029142,0.09301061789504185,-0.06053974191485381,-0.2813484417027825,-0.3513006822341782,0.07229623945692737,0hz8270
0.023575584415600495,0.03593884728265977,-0.09553655001079346,-0.217438197518036,-0.33936435742414994,-0.04951144499656557,0hz8270
0.12352655533884904,0.00037491616051096854,-0.0986473364052903,-0.1768350026634749,-0.3932220311720006,0.023991485095823606,0hz8270
0.05089862156973023,0.1035001993846604,-0.1003492394515561,-0.18405597900787207,-0.28668256697542843,-0.06864522676501705,0hz8270
0.06592645801364155,0.10186014038715835,-0.07145700839800732,-0.21045397449640596,-0.2959565145044095,-0.10324940129580007,0hz8270
0.09021372048001178,0.14889358606510708,-0.07644419996929618,-0.20023412273029195,-0.28676021964612564,-0.08545226146201401,0hz8270
0.11812605875852769,0.34673570785718477,-0.06760684762224022,-0.20656069763312443,-0.41486493981918016,0.10527911682621804,0hz8270
-0.01933802884443281,-0.06937249583585,-0.09325423369423091,-0.10252076523935105,-0.37129069831937433,-0.010253776322873276,0hz8270
0.00971018782117463,-0.15474784047931694,-0.1012036266006732,-0.12153994883497637,-0.3976815131177547,-0.04968471339550362,0hz8270
0.062273004035306126,0.0014323719978496796,0.08721827693995379,-0.10983381232037988,-0.39481945754062897,0.018669669985581616,0hz8270
0.08514987790654185,0.10184142799412037,-0.10129456692873812,-0.2480714468916262,-0.38178490210216876,0.11743265738030562,0hz8270
0.11723587389858006,0.39416596936441967,-0.22174074268272773,-0.12647230972595805,-0.42813245326973204,0.03787770963929238,0hz8270
-0.04923195244946975,0.06199282153533228,-0.2082367495860763,-0.09224830162373322,-0.4209107548948915,0.008459210762442937,0hz8270
-0.02219839764845881,0.10383265280712367,-0.08142428970969151,-0.524480951222239,-0.15531643463309108,0.2844138886998064,0hz8270
0.10105681105275052,0.14947027734285456,-0.040899813041996004,-0.14678048363442658,-0.41145931554717396,0.26542862270187323,0hz8270
0.07827089766122232,-0.002215670714112758,-0.04444251987901622,-0.2608824322458026,-0.36835099007155137,-0.09853402558184143,0hz8270
0.07752066163851064,0.057156798903823865,-0.08074772502762227,-0.2145313928329508,-0.41774918187364796,0.14737096145396944,0hz8270
0.037306043769468486,0.2203784231919754,-0.0767118559855684,-0.31027180596749904,-0.32622996283765043,-0.13469761570306749,0hz8270
0.03673240388470138,0.05097697969535707,0.04931142446172149,-0.11880413266077855,-0.3396305951522547,0.0008477775233758367,0hz8270
0.12266174168708428,0.5118160793845514,-0.22333242900278907,-0.2979343272588569,-0.4103832713960841,0.054907517992066834,0hz8270
-0.11429030795102674,-0.025823256615435025,-0.11811179471613642,-0.2780075892592909,-0.39499694935936547,0.026169716396759912,0hz8270
0.12579574366973456,0.11062072760467126,-0.03648362712085925,-0.16355051066376428,-0.3708580620112042,0.12717281666346952,0hz8270
0.00878680113323458,0.11352109711788533,-0.059560288756754926,-0.22581663455151688,-0.3888623883742859,0.1300812505027878,0hz8270
0.05684707360184342,0.17503310268595323,-0.144368185845138,-0.22665842414357776,-0.40286205557712573,0.09962314123230964,0hz8270
0.19359356320545837,0.13043833420837758,-0.09005813309744193,-0.11343772401139048,-0.4279993344056797,0.014090433727931506,0hz8270
0.029255916025435286,-0.03163792712129526,-0.09167513698348079,-0.017684157914466314,-0.4242830994508847,-0.0409594118775487,0hz8270
0.1281335908751101,0.1918039307232252,-0.17247049961703154,-0.15844716126189523,-0.38280548005990345,-0.039622769942883274,0hz8270
0.06325753220271901,0.17350876236078222,-0.10121045173685657,-0.33631467147188226,-0.368950024959787,0.11966039393808137,0hz8270
0.10715178964273966,0.12943367405139602,-0.05405641593007082,-0.27269379245940667,-0.39588440845304784,0.07506853383993717,0hz8270
0.027040978228590192,0.0815922539740573,-0.10702150180757743,-0.313783646921878,-0.3463309113095568,-0.052432255150093754,0hz8270
-0.05800562946390375,0.1980255443699884,-0.10192805946759609,-0.3522955207586629,-0.34254811692273557,-0.01853353052927298,0hz8270
0.040156765249889134,0.08488373306483446,-0.017070864605023675,-0.32638418487803916,-0.35612624105607626,-0.01389241270057362,0hz8270
0.148565244082142,0.1068118816909978,0.07044435187469192,-0.2952511229341629,-0.35735759054856064,-0.020674632887579758,0hz8270
0.2108825067806118,0.8357398378982405,-0.10061186884726084,-0.2965269602846301,-0.3581119307781907,0.13269265280106934,0hz8270
-0.2605857685751779,-0.7560857560184634,-0.04634664064260693,-0.4161531530939056,-0.3476399134727383,0.0462812269877908,0hz8270
0.13259077967069594,0.20569299882497477,-0.10064078344447014,-0.09711489770283514,-0.34527705363580896,0.10995736359754704,0hz8270
0.0736089224963776,0.1008768658222202,-0.07869594152038861,-0.13152304727832329,-0.4348327694270342,0.03584799410887446,0hz8270
0.004847936724081313,0.05610350708801284,-0.06956506220166264,-0.22284406505455193,-0.2862721171446003,-0.10397960383418214,0hz8270
0.06464442893842491,0.0886986450839433,-0.09883539657661321,-0.23239311573949245,-0.2784957568362083,-0.11494501822412262,0hz8270
0.045977985371337037,0.07531681649347333,-0.06076672380873595,-0.24755848135896408,-0.3205724111154251,0.02738259518932673,0hz8270
0.003561710436646756,0.016018888001649537,-0.0928382231975404,-0.1978271306154929,-0.32213655776804034,-0.05730852294878064,0hz8270
-0.004145436159728927,-0.0532760336553699,-0.07632586686492772,-0.19943179202535893,-0.3080037717011481,-0.08482106943731083,0hz8270
0.04705817239034317,0.0719415428954107,-0.07809320821014085,-0.2095069612053375,-0.3062621332297964,-0.05993230156127205,0hz8270
0.09609871316918851,0.0936513631335732,-0.10572481816430682,-0.19907666204120825,-0.3129846358644406,-0.0492267897697386,0hz8270
0.1547629604040322,0.0920441022315608,-0.11679431285382054,-0.1663652446122178,-0.3255865549947307,-0.02796428195719025,0hz8270
0.04073360002753853,0.12564307786170192,-0.09475110596028542,-0.17024536851312339,-0.3245105108436408,-0.0840289853278795,0hz8270
0.048322097072560175,0.13606053438584714,-0.08750668505948643,-0.18053098509111717,-0.3085029674413445,-0.09134338702590983,0hz8270
0.07524577261640376,0.13569245544586928,-0.0965361557669473,-0.17262605470317055,-0.3329413722336236,-0.05464761539365959,0hz8270
0.07839067482182893,0.13106740990509677,-0.08064520963751662,-0.172231465831892,-0.3480503633035665,-0.020278590832863985,0hz8270
0.054233776514047795,0.12690066377073533,-0.06919572087941517,-0.1966959758511611,-0.36463475511675636,-0.008347823934554022,0hz8270
0.09186667035436635,0.060929351000231356,-0.12442781263285677,-0.22305451245256713,-0.31605746297631593,-0.026677145279364267,0hz8270
0.017826280706483337,0.12027267246747421,-0.056907893265384556,-0.21918754151403752,-0.3644128903433357,0.0015779800617578,0hz8270
0.09139482852712318,0.11546790570126,-0.05180545834732377,-0.22271253543079242,-0.362671251871984,0.004288392873718294,0hz8270
0.13295700209794814,0.13267333420760646,-0.04982137281250357,-0.06531103467778532,-0.47480170835875535,0.06470955884628005,0hz8270
0.1482731306407672,0.14063694826779016,-0.044820623200418026,-0.10236292969083964,-0.4673692384491652,0.18708655375342675,0hz8270
0.059409753563190226,0.011200395386695941,-0.08393008312047447,-0.16272187403407934,-0.44695767929446995,0.0692764187897203,0hz8270
0.06782954920719184,0.08856724707129197,-0.07947645118189921,-0.0657450824361917,-0.44115591546952126,0.09845976769658232,0hz8270
0.07964207051235067,0.14668716873216697,-0.0831856821186367,-0.09732534510085035,-0.43811636807365906,0.1062568456487974,0hz8270
0.4044469714028581,0.5337920885544465,-0.1293707330505237,-0.0967203088315566,-0.4363969160796495,0.11604651018880074,0hz8270
0.04370579008244464,0.023917882616644362,-0.08061504991411172,-0.06417987991345353,-0.4538354872705086,0.09345973675579683,0hz8270
0.004868922785170857,0.02381856299205816,-0.061907720561769644,-0.11988267557560653,-0.436984857729214,0.11058855562225017,0hz8270
0.14779251851933733,0.3042353908003604,-0.07038905904844972,0.13304879091393357,-0.5448555105663098,-0.1498338479817325,0hz8270
0.02579597232383302,0.10584325831291631,-0.11054221141514178,-0.22606654083665995,-0.4399467524543791,0.24556463839503961,0hz8270
0.038343193702001434,0.0340707438469256,-0.09395500916343713,-0.023379390623253143,-0.4316379166897776,0.058694670140285565,0hz8270
0.06233433344965438,0.14118495406390247,-0.08764088199390273,-0.03545381008437626,-0.4507848466359754,0.1670245484192353,0hz8270
0.048199814113614514,0.11048352052495046,-0.06975501312017149,-0.22803948519305262,-0.3689943979144711,0.010266152637083192,0hz8270
0.03535991548944502,0.1276714190147421,-0.02903168518745773,-0.2868989918254339,-0.36581063841588546,0.00807554502193708,0hz8270
-0.09084862713416905,0.24743412736425816,-0.11874717800218032,-0.159052197531189,-0.2954684120028842,-0.085996819287248,0hz8270
0.0759077418926224,0.14095223152741088,-0.05413734913278581,-0.17476998757045056,-0.2721726107937212,-0.14161597534638204,0hz8270
0.803693628190206,-0.13389143902363673,-0.8738947256869396,0.16378726398653137,0.6171834267014256,-0.2727430243999034,0hz8270
0.07364168580966068,-0.12410516591081114,-0.4840936742562643,0.10332309594428402,-0.13770037162349547,0.04590993756149486,0hz8270
-0.6188728336472838,-0.34753771896648583,-0.31530621181007734,0.017868299387729575,-0.19832492096067444,-0.3076689831001429,0hz8270
-0.9650454287143755,-0.06853696692363481,-0.5245507757620415,-0.5806704064923023,0.006789062066670376,-0.22448777529563912,0hz8270
0.9999999999999998,0.13495712008868438,-1.0,-0.6160124163964829,0.10345554384602587,0.0208231486580982,0hz8270
0.02179928661800616,0.013249916501086798,-0.725221908004635,-0.26759044305753765,0.17194519940096514,-0.5524601018570658,0hz8270
-0.3088874747137542,0.018421271384756632,-0.3909288129534076,0.07467594388946247,-0.3104775639247878,-0.1569130997097754,0hz8270
-0.0357174929124279,-0.3719826330485846,-0.1865378892593063,-0.3728536009522745,-1.0,-0.26009443127742127,0hz8270
0.20981691603693062,0.09212733125444128,-0.34987598773670603,0.01173901892053636,-0.32549780908536247,0.1381877363102495,0hz8270
0.3201162076508724,0.370675387327258,-0.47495472467515937,0.0030843696771605256,-0.09834156081868098,0.15186356351215052,0hz8270
0.8652376641662034,0.27885439439730386,-0.1528742423925903,-0.41293067731179756,-0.5586887791890842,0.09992017277334642,0hz8270
-0.25359546823864604,-0.0181273223095062,-0.30367931562699324,-0.10875526940555189,-0.3334183814964779,-0.015612720375744904,0hz8270
0.4488297968740351,0.05746581042731649,-0.19443618587594336,-0.18479254490092534,-0.2686560541350047,-0.09222210533481023,0hz8270
0.23698810181171392,0.19292065960774196,-0.1659854673482027,-0.44119639345771655,-0.32283543180431523,-0.047939653091912615,0hz8270
0.16819284924713113,0.08454259174560355,-0.07086262204484868,0.07084843183806072,-0.43694048477452985,0.07078632912332383,0hz8270
-0.00806914048893094,0.01761386246977162,-0.053835336856671606,-0.14420250300874016,-0.3311664540462588,-0.09567509699936261,0hz8270
-0.06495095072024963,0.07542991337447212,0.056219246247639215,-0.16069631782818286,-0.35613733429474737,-0.025167234945760786,0hz8270
-0.003446631647926253,0.016790105914714956,-0.1461362650429115,-0.20004998125702864,-0.3378778634422319,-0.03956088837183391,0hz8270
0.12588050229855297,0.3234703942439034,-0.2737924132062881,-0.16127504817272473,-0.33525985911586886,-0.032444507701161474,0hz8270
0.03890042060764776,0.1076443261428221,-0.0741000885008031,-0.18268807092077316,-0.3889733207609961,0.015451828291016656,0hz8270
0.1181732930572188,0.08225556718111522,-0.12311853938027492,-0.15431713107584658,-0.33196516723057296,-0.03503115737102325,0hz8270
0.07613883914444132,0.07968394973789537,-0.07207214685442623,-0.19760353025510172,-0.3689389317211159,-0.0182241226740264,0hz8270
0.10288147075828852,0.09876421608516274,-0.1034129877453297,-0.19485456111852795,-0.3471074380165289,-0.029461815976583927,0hz8270
0.06298014032658614,0.10429007828309061,-0.06610656278809401,-0.1880018677206574,-0.31759942315158907,-0.056664954609867646,0hz8270
0.053992154909204865,0.14395490231025565,-0.071185109729513,-0.19947125091248677,-0.35137833490487547,-0.01948650672343266,0hz8270
0.03449372364859379,0.10758047781273097,-0.0641050454865352,-0.16928520225967894,-0.3364690221310111,-0.06293974591426921,0hz8270
0.011359880157688441,0.10172298471511072,-0.07627094296496557,-0.1750593527427215,-0.3416606578290532,-0.0036819534774348295,0hz8270
-0.32316595216437255,-0.166046938598521,-0.6513337676517967,-0.5117488836423183,1.0,-0.07888043861657557,0hz8270
0.06075561785109418,0.13757094323158603,-0.06895970029166856,-0.17132391142795136,-0.3394974762882023,-0.08150421722906698,0hz8270
-0.03970045937234845,-0.3246020827613159,-0.2714428139593773,-0.2633946480596092,0.1443563148261135,0.19281678723259432,0hz8270
0.07488581468499918,-0.2754374291762913,-0.327784405384682,0.05594612546610808,0.28836873925342504,-0.6619286010433232,0hz8270
0.12106962006741016,0.13118986298261456,-0.01097514179335718,-0.043371893434698855,-0.3794553219812524,-0.01995680666340749,0hz8270
0.13003862406237313,-0.08120674783287102,-0.05757611099036468,0.16408978212117825,-0.5605080703311331,0.2101312508121957,0hz8270
0.3269866681818392,0.08762150010777615,0.005783565062847218,0.011318124124505918,-0.2912751677852349,-0.10617021144932826,0hz8270
0.013752854926523068,-0.04328598052605373,-0.03684706562262381,0.14475492742853008,-0.4519718231737756,0.07388040767579013,0hz8270
0.0073004868484268515,0.25375470078189527,0.15481544024733915,0.07793787855869838,-0.4643185978146319,0.17329933972363698,0hz8270
0.05364040346736067,-0.08814714356605471,0.036177418308307854,-0.05311823855527863,-0.41823728437517327,0.34169147086306234,0hz8270
-0.003048522936809628,0.24592839661677876,0.067284821095426,-0.3082330967992266,-0.23356814021853678,0.022753853674837177,0hz8270
0.22983010092134112,0.3361845913827682,0.05633697984680236,-0.13775755144452412,-0.22520383826058016,-0.13045253992908368,0hz8270
-0.021413331028834318,0.2709466090701951,0.10428595955581085,-0.3268050796740696,-0.24061234677464083,-0.1990049443375268,0hz8270
0.011360694542148636,0.5260546682562605,0.1150029451846104,0.3807059194907173,-0.3188196794054024,-0.20644310917765574,0hz8270
-0.03907125340941291,0.3173086705363964,-0.10343636844833624,0.2774157059523731,-0.33642464917632703,0.1655022617714219,0hz8270
0.1787869887548852,0.4778806919411121,-0.12780556330685047,0.2579361686735895,-0.347506794608686,0.1532125817610258,0hz8270
0.07561268413819922,-0.05241079110805594,-0.5518960528070009,0.7594849299933577,-0.5975373010150313,0.0729893130526798,0hz8270
-0.4061856195804086,-0.19503834729677128,-0.5137942227896923,0.33943192355498264,-0.020356092961340055,-0.2639434649966893,0hz8270
0.18857864634455843,0.06499888522460703,-0.1592301043475703,0.22742129596138289,-0.2017083587553386,0.4133874590808112,0hz8270
0.15580800360133318,0.3544631036591005,0.0012924409910484436,0.22607969379903586,-0.2241167008708192,0.028484087154004745,0hz8270
0.25163931676526596,0.7752924338340835,0.09268594887539502,0.01680290943527754,-0.19190193577014808,-0.18707417743921684,0hz8270
-0.19486757372599045,-0.3338423549772833,0.11296144549743684,-0.23895644396509205,-0.2573520439292251,-0.11625690753036833,0hz8270
-0.005635195917252839,0.43911097831937934,-0.0531995385285625,-0.028903634821152602,-0.25932664041266845,-0.1960470052413691,0hz8270
-0.5410986165393404,-0.10685933097334419,0.03777938844842926,-0.3507566241606766,0.1534527705363581,-0.3043150019492694,0hz8270
-0.3045689818562348,-0.4680524187592975,0.14508141257630022,-0.14983197090564723,-0.014876033057851207,-0.054882765363647,0hz8270
0.06363665949141734,0.1720684221735894,-0.008553417458670762,0.07170337439249755,-0.06857840146430749,-0.1978044418591699,0hz8270
0.2425056818194274,0.4456936794625677,-0.23332433614367545,0.23218266834147722,-0.29195185534416773,0.08779138484767857,0hz8270
0.4862297141137805,-0.6039206370397735,-0.46273625520180295,-0.022156165122289684,-0.19371013367352596,-0.0029641272532626717,0hz8270
0.11803942078095503,-0.09445270594312291,-0.5016124153654291,0.4634775117225777,-0.025470075988684865,-0.6207154747244723,0hz8270
0.7266389510753208,0.8313578478362691,-0.3561943114426775,0.29209441196393454,-0.06300959565145042,-0.2961342582565486,0hz8270
0.1890116482975463,0.13704529977330757,-0.1258887607023785,-0.18517398080982791,0.08537356481224696,0.07750666773928061,0hz8270
0.009383807587513324,-0.27085536045029834,-0.1158989748876032,0.14188758163057275,-0.0374618669920683,0.11367025786050661,0hz8270
0.05733752098175405,0.11898609263076657,-0.08335912358610739,-0.1816226809683211,-0.3190082644628099,-0.039499006800784664,0hz8270
0.03538960919976277,0.12430226292978805,-0.0779105435856656,-0.172231465831892,-0.38911753286371953,0.03378114963582701,0hz8270
0.06910518849664389,0.11547479432946631,-0.0813750841670722,-0.18704170146721297,-0.3085806201120417,-0.10396722751997223,0hz8270
0.026478551791390338,0.0308971425507531,-0.07871770817091936,-0.07679357083199065,-0.4590382162072216,-0.04649162432935838,0hz8270
-0.00426966111238735,0.2274961239899613,-0.031656826249879644,-0.1803863025049817,-0.3697043651894171,0.021850382737516938,0hz8270
0.04121847200614477,0.054243885918353586,0.02083294423139713,-0.1687064719151371,-0.4073659104775639,0.03171430516277951,0hz8270
0.11106590929329482,0.05734705870226775,-0.051067928597454404,-0.16719388124190274,-0.39224582616895,0.04151634601699272,0hz8270
0.04054403638318937,-0.0674931855273623,-0.13462853204832625,-0.26177683368736726,-0.38553441677297684,0.09421469192259857,0hz8270
-0.00732266316372783,-0.011806337630483624,-0.07555153671861017,-0.38632223442524843,-0.3145265960397138,-0.1468016510003156,0hz8270
0.04412582452902796,0.11479395110585357,-0.1306689846304851,-0.2924100830609574,-0.3640689999445338,0.02694942419198143,0hz8270
0.03375000270156364,0.03722121169016654,-0.10410278765770048,-0.26690648901398817,-0.374108380941816,0.040365348795475264,0hz8270
-0.015222881522127349,-0.03040198384267115,-0.08789179798021168,-0.23803573659877547,-0.38632203671862,0.028818247637671046,0hz8270
0.09379181257330027,0.030826045738743396,-0.07472255936704063,-0.21587299499529783,-0.3889955072383382,0.020476611860221983,0hz8270
0.06400501184725774,0.08277658394880738,-0.16503645060821884,-0.16835134193098641,-0.40215208830217974,0.06758086374296873,0hz8270
0.03220705737429338,0.08352888383814208,-0.09009221266257376,-0.20895453678554754,-0.3954739586222197,0.03357075229425932,0hz8270
-0.00019047199624726285,0.11368441929558222,-0.08312688449273266,-0.22375161945849256,-0.35853347384768985,0.021949393251195937,0hz8270
0.0958591588479753,0.30688113810830764,-0.06177112560653216,-0.17657194341595586,-0.37384214321371123,0.03358312860846918,0hz8270
0.08039318356448102,0.1783396442249725,-0.08844338888486919,-0.16430022951919349,-0.37244439514116146,-0.0743507076157649,0hz8270
0.058811368919825,0.1802853732472104,-0.07023406389498815,-0.16099883596282974,-0.3414387930556326,-0.10289048818371394,0hz8270
-0.020003944753035435,0.08719209181369302,-0.11082559291410679,-0.24954457867773272,-0.3156137334294747,0.026355361109907882,0hz8270
0.027663042666259446,0.16707149352502362,-0.05607850087174981,-0.25735743832904767,-0.3427810749348272,-0.04943718711130629,0hz8270
-0.05258314450315722,0.12516987023006831,-0.04542146576347986,-0.2465588562183918,-0.3568916745243774,-0.07093484489384216,0hz8270
0.06646019305985928,0.12914358055163414,-0.09882280696730199,-0.3357227881649645,-0.3426701425481169,0.1920742083800024,0hz8270
0.034828936821400244,0.0006085126274466557,-0.06337982865126691,-0.1481220857967736,-0.3446558322702313,-0.04702380584038268,0hz8270
0.014381497084832329,0.02500942174130226,-0.08744807189672248,-0.1815700691188173,-0.3852903655222142,0.024078119295292688,0hz8270
0.05280158747336356,0.09290924196352839,-0.08255384974803956,-0.2008391589995857,-0.38247268289977254,-0.0743383313015551,0hz8270
0.08004136947767836,0.11116914466216905,-0.11407546451623234,-0.3477051368894559,-0.30408785845027453,0.17477212111461093,0hz8270
-0.007991084870669518,0.13342537705857527,-0.11775679540303104,-0.2252247512445991,-0.3241555272061678,-0.03712275447249047,0hz8270
0.05719613131047314,0.0845245990599901,-0.11868376879777401,-0.0493301853910047,-0.375605968162405,-0.17034140062747904,0hz8270
0.05140886475651937,0.10598910188173158,-0.07342855043930134,-0.175467094576376,-0.3796328137999889,0.09657856793668285,0hz8270
-0.013536291305071016,0.18925076863467746,-0.052864000076736736,-0.20728411056380175,-0.3177880082089966,-0.07457348127154251,0hz8270
0.05849626477868942,0.23300975116167202,-0.033401155818366404,-0.14438664448200347,-0.3932109379333296,0.023880098267934913,0hz8270
0.050213849528626245,0.10037147698717515,-0.09293589643021864,-0.10711114910855798,-0.43493260857507343,-0.09771718884399039,0hz8270
